San Jose St.,SJSU,,2,New Mexico,NMU,,1,,9,2017-04-07
Omaha,OMA,,4,Western Ill.,WIU,,14,,7,2017-04-07
UAB,UAB,,4,Marshall,MRSH,,3,,9,2017-04-07
Seton Hall,SET,,2,Butler,BUT,,6,,9,2017-04-07
Rice,RICE,,4,Louisiana Tech,LTU,,6,,9,2017-04-07
Grambling,GSU,,4,Ark.-Pine Bluff,ARPB,,3,,9,2017-04-07
Georgetown,GTWN,,6,,,,4,,9,2017-04-07
Austin Peay,PEAY,,5,Belmont,BEL,,9,,9,2017-04-07
SFA,SFA,,7,Northwestern St.,NWST,,2,,9,2017-04-07
UNCW,UNCW,,3,N.C. Central,NCCU,,0,,9,2017-04-07
James Madison,JMU,,6,Col. of Charleston,COC,,5,,12,2017-04-07
South Carolina,SC,,3,Vanderbilt,VAN,,5,,13,2017-04-07
Pacific,PAC,,1,BYU,BYU,,12,,9,2017-04-07
Charlotte,CHAR,,10,Fla. Atlantic,FAU,,13,,12,2017-04-07
Florida,UF,,6,Tennessee,TENN,,7,,10,2017-04-07
Arkansas St.,ARST,,14,Georgia St.,GAST,,1,,9,2017-04-07
Fairleigh Dickinson,FDU,,5,Mount St. Mary's,MSM,,2,,9,2017-04-07
Nebraska,NEB,,3,Maryland,UMD,,1,,9,2017-04-07
Mississippi St.,MSST,,2,Kentucky,UK,,5,,9,2017-04-07
La Salle,LS,,4,Davidson,DAV,,24,,9,2017-04-07
CSUN,CSUN,,7,UC Santa Barbara,UCSB,,3,,9,2017-04-07
UTSA,UTSA,,14,Western Ky.,WKU,,2,,9,2017-04-07
Northeastern,NEU,,1,Delaware,DEL,,2,,9,2017-04-07
ETSU,ETSU,,4,Western Caro.,WCU,,5,,12,2017-04-07
,,,3,Santa Clara,SCU,,10,,9,2017-04-07
TCU,TCU,,9,Murray St.,MUR,,2,,9,2017-04-07
Ole Miss,MISS,,7,Alabama,ALA,,2,,9,2017-04-07
Middle Tenn.,MTU,,8,Old Dominion,ODU,,9,,9,2017-04-07
Wofford,WOF,,3,VMI,VMI,,4,,9,2017-04-07
Oregon St.,ORST,,5,Utah,UTAH,,4,,9,2017-04-07
San Francisco,SF,,3,Saint Mary's (CA),SMC,,5,,9,2017-04-07
UNC Greensboro,UNCG,,3,Furman,FURM,,1,,9,2017-04-07
West Virginia,WVU,,10,Kansas,KU,,1,,9,2017-04-07
Northwestern,NW,,2,Iowa,IOWA,,14,,9,2017-04-07
Oklahoma St.,OKST,,4,Kansas St.,KSU,,10,,9,2017-04-07
UConn,CONN,,6,Memphis,MEM,,2,,9,2017-04-07
William & Mary,WM,,8,Elon,ELON,,2,,9,2017-04-07
Georgia,UGA,,5,Missouri,MIZ,,8,,9,2017-04-07
Troy,TROY,,3,Ga. Southern,GASO,,5,,9,2017-04-07
Texas A&M,TAMU,,1,Auburn,AUB,,2,,9,2017-04-07
LIU Brooklyn,LIU ,,0,Central Conn. St.,CCST,,5,,9,2017-04-07
NJIT,NJIT,,11,Jacksonville,JAC,,13,,10,2017-04-07
Lipscomb,LIP,,1,North Florida,UNF,,11,,9,2017-04-07
Southern U.,SOU,,8,Texas Southern,TSU,,6,,9,2017-04-07
Hofstra,HOF,,2,Towson,TOW,,10,,9,2017-04-07
Texas Tech,TTU,,13,Baylor,BAY,,2,,9,2017-04-07
Little Rock,LR,,3,Texas St.,TXST,,7,,9,2017-04-07
Clemson,CLEM,,12,Virginia Tech,VTU,,1,,9,2017-04-07
A&M-Corpus Christi,AMCC,,3,Southeastern La.,SELA,,2,,9,2017-04-07
Washington St.,WSU,,5,Arizona,ARIZ,,19,,9,2017-04-07
La.-Monroe,ULM,,2,South Alabama,SAU,,14,,9,2017-04-07
Miami (OH),MU,,5,Eastern Mich.,EMU,,7,,10,2017-04-07
Massachusetts,UMASS,,0,VCU,VCU,,8,,9,2017-04-07
Evansville,EVAN,,1,Indiana St.,INST,,9,,9,2017-04-07
High Point,HPU,,10,Campbell,CAMP,,4,,9,2017-04-07
Cal St. Fullerton,CSF,,6,UC Davis,UCD,,0,,9,2017-04-07
Purdue,PUR,,6,Indiana,IU,,5,,9,2017-04-07
New Mexico St.,NMST,,10,UTRGV,UTRG,,2,,9,2017-04-07
Louisville,UL,,1,Wake Forest,WF,,2,,9,2017-04-07
South Fla.,USF,,5,UCF,UCF,,4,,11,2017-04-07
Sam Houston St.,SHSU,,8,Nicholls St.,NIST,,3,,9,2017-04-07
Chicago St.,CSU,,0,CSU Bakersfield,CSUB,,3,,9,2017-04-07
Appalachian St.,APST,,1,UT Arlington,UTA,,18,,9,2017-04-07
Coastal Caro.,CCU,,0,Louisiana,ULL,,1,,9,2017-04-07
Jackson St.,JKST,,9,Mississippi Val.,MVSU,,2,,9,2017-04-07
Texas,UT,,5,Oklahoma,OU,,3,,9,2017-04-07
Houston Baptist,HBU,,3,Central Ark.,UCA,,4,,9,2017-04-07
Saint Joseph's,SJU,,1,George Mason,GMU,,4,,9,2017-04-07
Gardner-Webb,GW,,4,Longwood,LU,,2,,9,2017-04-07
UNC Asheville,UNCA,,3,Charleston So.,CHSO,,10,,9,2017-04-07
Notre Dame,ND,,4,Georgia Tech,GT,,3,,9,2017-04-07
Missouri St.,MOST,,5,DBU,DBU,,1,,9,2017-04-07
Abilene Christian,ACU,,4,McNeese,MCNS,,7,,9,2017-04-07
Mercer,MER,,4,Samford,SAMF,,2,,9,2017-04-07
Cincinnati,UC,,8,Tulane,TUL,,16,,9,2017-04-07
Winthrop,WIN,,0,Presbyterian,PRES,,5,,9,2017-04-07
Purdue Fort Wayne,PUFW,,1,Oral Roberts,ORU,,3,,9,2017-04-07
Stony Brook,SB,,9,Sacred Heart,SHU,,3,,9,2017-04-07
UIC,UIC,,5,Oakland,OAK,,1,,9,2017-04-07
Alabama A&M,AAMU,,2,Alabama St.,ALST,,9,"@Birmingham, AL        ",9,2017-04-07
Sacramento St.,SAC,,1,Grand Canyon,GCU,,2,,9,2017-04-07
SIUE,SIUE,,11,Eastern Ky.,EKU,,2,,9,2017-04-07
Utah Valley,UVU,,4,Incarnate Word,ICW,,6,,9,2017-04-07
Utah Valley,UVU,,5,Incarnate Word,ICW,,0,,9,2017-04-07
California,CAL,,6,Arizona St.,ASU,,4,,9,2017-04-08
Miami (FL),MIAM,,9,Duke,DUKE,,7,,9,2017-04-08
Jacksonville St.,JVST,,6,Tennessee Tech,TNTC,,22,,9,2017-04-08
Southern Miss.,USM,,5,FIU,FIU,,1,,9,2017-04-08
Utah Valley,UVU,,11,Incarnate Word,ICW,,8,,9,2017-04-08
Arkansas,ARK,,8,LSU,LSU,,10,,9,2017-04-08
Stetson,STE,,2,FGCU,FGCU,,4,,9,2017-04-08
Wichita St.,WICH,,8,Southern Ill.,SIU,,11,,9,2017-04-08
NC State,NCST,,4,Florida St.,FSU,,3,,9,2017-04-08
New Orleans,UNO,,6,Lamar University,LAM,,0,,9,2017-04-08
Northern Colo.,UNCO,,11,Seattle U,SEA,,10,,9,2017-04-08
Oregon,UO,,6,UC Irvine,UCI,,3,,9,2017-04-08
San Diego St.,SDSU,,1,Nevada,NEV,,3,,11,2017-04-08
UCLA,UCLA,,3,Washington,UW,,6,,9,2017-04-08
Eastern Ill.,EIU,,5,Southeast Mo. St.,SEMO,,4,,9,2017-04-08
Houston,UH,,8,East Carolina,ECU,,1,,9,2017-04-08
North Dakota St.,NDSU,,4,South Dakota St.,SDST,,1,,9,2017-04-08
Air Force,AFA,,10,UNLV,UNLV,,5,,9,2017-04-08
Bradley,BRAD,,11,Milwaukee,MIL,,5,,9,2017-04-08
Long Beach St.,LBST,,11,UC Riverside,UCR,,4,,9,2017-04-08
Kennesaw St.,KENN,,8,USC Upstate,USCU,,5,,9,2017-04-08
Michigan,UM,,7,Illinois,ILL,,0,,9,2017-04-08
Illinois St.,ILST,,4,Dayton,DAY,,2,,9,2017-04-08
Creighton,CREI,,7,St. John's (NY),SJ,,4,,9,2017-04-08
Gonzaga,GU,,3,San Diego,USD,,0,,9,2017-04-08
Richmond,RICH,,8,George Washington,GWU,,5,,9,2017-04-08
Villanova,VU,,1,Xavier,XAV,,0,,9,2017-04-08
Virginia,UVA,,5,Pittsburgh,PITT,,2,,9,2017-04-08
Portland,POR,,8,Pepperdine,PEPP,,14,,9,2017-04-08
UT Martin,UTM,,9,Morehead St.,MRST,,5,,9,2017-04-08
Omaha,OMA,,4,Western Ill.,WIU,,2,,9,2017-04-08
Boston College,BC,,7,North Carolina,UNC,,17,,9,2017-04-08
UAB,UAB,,1,Marshall,MRSH,,2,,10,2017-04-08
Seton Hall,SET,,7,Butler,BUT,,1,,9,2017-04-08
Rice,RICE,,3,Louisiana Tech,LTU,,2,,10,2017-04-08
Grambling,GSU,,8,Ark.-Pine Bluff,ARPB,,14,,9,2017-04-08
Georgetown,GTWN,,9,,,,0,,9,2017-04-08
Austin Peay,PEAY,,6,Belmont,BEL,,2,,9,2017-04-08
SFA,SFA,,5,Northwestern St.,NWST,,2,,9,2017-04-08
James Madison,JMU,,4,Col. of Charleston,COC,,8,,9,2017-04-08
South Carolina,SC,,6,Vanderbilt,VAN,,1,,9,2017-04-08
Pacific,PAC,,2,BYU,BYU,,5,,9,2017-04-08
Charlotte,CHAR,,4,Fla. Atlantic,FAU,,7,,9,2017-04-08
Florida,UF,,2,Tennessee,TENN,,3,,10,2017-04-08
Arkansas St.,ARST,,4,Georgia St.,GAST,,2,,9,2017-04-08
Nebraska,NEB,,5,Maryland,UMD,,8,,9,2017-04-08
Mississippi St.,MSST,,10,Kentucky,UK,,6,,9,2017-04-08
La Salle,LS,,4,Davidson,DAV,,6,,10,2017-04-08
CSUN,CSUN,,6,UC Santa Barbara,UCSB,,15,,9,2017-04-08
UTSA,UTSA,,3,Western Ky.,WKU,,4,,9,2017-04-08
Northeastern,NEU,,7,Delaware,DEL,,4,,9,2017-04-08
ETSU,ETSU,,6,Western Caro.,WCU,,9,,9,2017-04-08
,,,6,Santa Clara,SCU,,3,,9,2017-04-08
TCU,TCU,,15,Murray St.,MUR,,6,,9,2017-04-08
Ole Miss,MISS,,5,Alabama,ALA,,4,,9,2017-04-08
Middle Tenn.,MTU,,3,Old Dominion,ODU,,5,,12,2017-04-08
Wofford,WOF,,1,VMI,VMI,,8,,9,2017-04-08
Oregon St.,ORST,,5,Utah,UTAH,,4,,16,2017-04-08
San Francisco,SF,,1,Saint Mary's (CA),SMC,,2,,14,2017-04-08
UNC Greensboro,UNCG,,7,Furman,FURM,,6,,11,2017-04-08
West Virginia,WVU,,8,Kansas,KU,,0,,9,2017-04-08
Northwestern,NW,,7,Iowa,IOWA,,5,,9,2017-04-08
Oklahoma St.,OKST,,13,Kansas St.,KSU,,3,,9,2017-04-08
UConn,CONN,,10,Memphis,MEM,,7,,9,2017-04-08
William & Mary,WM,,14,Elon,ELON,,6,,9,2017-04-08
Alabama A&M,AAMU,,3,Alabama St.,ALST,,5,,9,2017-04-08
Georgia,UGA,,1,Missouri,MIZ,,6,,9,2017-04-08
Troy,TROY,,3,Ga. Southern,GASO,,6,,9,2017-04-08
Southern California,USC,,3,Stanford,STAN,,6,,9,2017-04-08
Texas A&M,TAMU,,6,Auburn,AUB,,3,,9,2017-04-08
NJIT,NJIT,,3,Jacksonville,JAC,,5,,9,2017-04-08
Lipscomb,LIP,,5,North Florida,UNF,,7,,9,2017-04-08
Southern U.,SOU,,12,Texas Southern,TSU,,11,,9,2017-04-08
UIC,UIC,,3,Oakland,OAK,,6,,8,2017-04-08
Hofstra,HOF,,6,Towson,TOW,,12,,9,2017-04-08
Texas Tech,TTU,,5,Baylor,BAY,,3,,9,2017-04-08
Little Rock,LR,,9,Texas St.,TXST,,4,,9,2017-04-08
Clemson,CLEM,,6,Virginia Tech,VTU,,3,,9,2017-04-08
A&M-Corpus Christi,AMCC,,5,Southeastern La.,SELA,,4,,9,2017-04-08
Washington St.,WSU,,9,Arizona,ARIZ,,3,,9,2017-04-08
La.-Monroe,ULM,,1,South Alabama,SAU,,4,,9,2017-04-08
Miami (OH),MU,,6,Eastern Mich.,EMU,,2,,9,2017-04-08
Massachusetts,UMASS,,0,VCU,VCU,,2,,9,2017-04-08
Evansville,EVAN,,4,Indiana St.,INST,,1,,9,2017-04-08
High Point,HPU,,7,Campbell,CAMP,,9,,11,2017-04-08
Cal St. Fullerton,CSF,,9,UC Davis,UCD,,8,,9,2017-04-08
Radford,RAD,,4,Liberty,LIB,,9,,9,2017-04-08
Purdue,PUR,,7,Indiana,IU,,3,,9,2017-04-08
Valparaiso,VAL,,8,Northern Ky.,NKU,,7,,9,2017-04-08
New Mexico St.,NMST,,7,UTRGV,UTRG,,4,,9,2017-04-08
Louisville,UL,,7,Wake Forest,WF,,6,,9,2017-04-08
South Fla.,USF,,6,UCF,UCF,,5,,9,2017-04-08
Sam Houston St.,SHSU,,6,Nicholls St.,NIST,,5,,9,2017-04-08
Youngstown St.,YSU,,8,Wright St.,WRST,,11,,10,2017-04-08
Chicago St.,CSU,,8,CSU Bakersfield,CSUB,,4,,9,2017-04-08
Appalachian St.,APST,,2,UT Arlington,UTA,,5,,9,2017-04-08
Coastal Caro.,CCU,,9,Louisiana,ULL,,8,,9,2017-04-08
Purdue Fort Wayne,PUFW,,1,Oral Roberts,ORU,,15,,8,2017-04-08
Jackson St.,JKST,,9,Mississippi Val.,MVSU,,8,,10,2017-04-08
Texas,UT,,9,Oklahoma,OU,,3,,9,2017-04-08
Houston Baptist,HBU,,5,Central Ark.,UCA,,3,,9,2017-04-08
Saint Joseph's,SJU,,5,George Mason,GMU,,2,,9,2017-04-08
Gardner-Webb,GW,,4,Longwood,LU,,3,,10,2017-04-08
UNC Asheville,UNCA,,3,Charleston So.,CHSO,,19,,9,2017-04-08
Notre Dame,ND,,4,Georgia Tech,GT,,3,,9,2017-04-08
Missouri St.,MOST,,11,DBU,DBU,,8,,9,2017-04-08
Abilene Christian,ACU,,5,McNeese,MCNS,,18,,9,2017-04-08
Mercer,MER,,9,Samford,SAMF,,6,,9,2017-04-08
Cincinnati,UC,,2,Tulane,TUL,,6,,9,2017-04-08
Penn St.,PSU,,6,Ohio St.,OSU,,2,,9,2017-04-08
Winthrop,WIN,,5,Presbyterian,PRES,,9,,10,2017-04-08
Saint Peter's,SAIN,,1,Rider,RID,,15,,9,2017-04-08
Maine,UME,,1,Hartford,HART,,0,,9,2017-04-08
Binghamton,BING,,9,UMBC,UMBC,,1,,9,2017-04-08
,,,6,Northern Ill.,NIU,,3,,9,2017-04-08
St. Bonaventure,SBU,,5,Rhode Island,URI,,2,,9,2017-04-08
SIUE,SIUE,,11,Eastern Ky.,EKU,,2,,9,2017-04-08
N.C. Central,NCCU,,8,UNCW,UNCW,,6,,9,2017-04-08
Sacramento St.,SAC,,7,Grand Canyon,GCU,,1,,9,2017-04-08
Dartmouth,DART,,2,Princeton,PRIN,,4,,7,2017-04-08
Fairfield,FAIR,,6,Manhattan,MAN,,4,,9,2017-04-08
Siena,SIE,,5,Monmouth,MON,,4,,9,2017-04-08
Coppin St.,COPP,,3,UMES,UMES,,4,,9,2017-04-08
Wagner,WAG,,0,Bryant,BRY,,1,,7,2017-04-08
Marist,MAR,,10,Canisius,CAN,,7,,9,2017-04-08
Brown,BRWN,,2,Penn,PENN,,4,,7,2017-04-08
Stony Brook,SB,,11,Sacred Heart,SHU,,5,,7,2017-04-08
Savannah St.,SVST,,4,Bethune-Cookman,BCU,,8,,9,2017-04-08
Bucknell,BUCK,,4,Army West Point,ARMY,,7,,8,2017-04-08
UMass Lowell,UML,,4,Albany (NY),ALBY,,0,,9,2017-04-08
Cal Poly,CP,,1,Hawaii,HAW,,11,,9,2017-04-08
Michigan St.,MSU,,10,Fresno St.,FRES,,4,,9,2017-04-08
Bowling Green,BG,,5,Toledo,TOL,,4,,9,2017-04-08
Ohio,OHIO,,2,Central Mich.,CMU,,6,,12,2017-04-08
Western Mich.,WMU,,5,Ball St.,BSU,,16,,9,2017-04-08
Holy Cross,HC,,0,Lehigh,LEH,,2,,7,2017-04-08
LIU Brooklyn,LIU ,,8,Central Conn. St.,CCST,,9,,7,2017-04-08
Florida A&M,FAMU,,1,N.C. A&T,NCAT,,7,,9,2017-04-08
Delaware St.,DEST,,19,Norfolk St.,NORF,,3,,7,2017-04-08
Fairleigh Dickinson,FDU,,4,Mount St. Mary's,MSM,,1,,7,2017-04-08
Navy,NAVY,,4,Lafayette,LC,,1,,7,2017-04-08
Harvard,HARV,,7,Cornell,CORN,,5,,7,2017-04-08
Bucknell,BUCK,,1,Army West Point,ARMY,,10,,9,2017-04-08
UMass Lowell,UML,,2,Albany (NY),ALBY,,4,,6,2017-04-08
Western Mich.,WMU,,9,Ball St.,BSU,,12,,9,2017-04-08
Ohio,OHIO,,8,Central Mich.,CMU,,10,,9,2017-04-08
Cal Poly,CP,,15,Hawaii,HAW,,5,,9,2017-04-08
Valparaiso,VAL,,10,Northern Ky.,NKU,,9,,9,2017-04-08
Radford,RAD,,1,Liberty,LIB,,6,,9,2017-04-08
Michigan St.,MSU,,9,Fresno St.,FRES,,5,,9,2017-04-08
Bowling Green,BG,,4,Toledo,TOL,,20,,9,2017-04-08
Savannah St.,SVST,,0,Bethune-Cookman,BCU,,1,,7,2017-04-08
Holy Cross,HC,,8,Lehigh,LEH,,1,,9,2017-04-08
Maine,UME,,3,Hartford,HART,,2,,7,2017-04-08
Florida A&M,FAMU,,3,N.C. A&T,NCAT,,4,,8,2017-04-08
Fairleigh Dickinson,FDU,,6,Mount St. Mary's,MSM,,5,,7,2017-04-08
Navy,NAVY,,10,Lafayette,LC,,6,,9,2017-04-08
Fairfield,FAIR,,6,Manhattan,MAN,,0,,7,2017-04-08
LIU Brooklyn,LIU ,,6,Central Conn. St.,CCST,,4,,7,2017-04-08
Harvard,HARV,,5,Cornell,CORN,,9,,9,2017-04-08
Siena,SIE,,0,Monmouth,MON,,11,,7,2017-04-08
Coppin St.,COPP,,1,UMES,UMES,,0,,7,2017-04-08
Wagner,WAG,,4,Bryant,BRY,,5,,7,2017-04-08
Marist,MAR,,11,Canisius,CAN,,4,,7,2017-04-08
Brown,BRWN,,8,Penn,PENN,,6,,9,2017-04-08
Stony Brook,SB,,6,Sacred Heart,SHU,,5,,9,2017-04-08
Dartmouth,DART,,7,Princeton,PRIN,,6,,9,2017-04-08
Purdue Fort Wayne,PUFW,,2,Oral Roberts,ORU,,14,,7,2017-04-09
Michigan St.,MSU,,8,Fresno St.,FRES,,2,,9,2017-04-09
UMass Lowell,UML,,18,Albany (NY),ALBY,,0,,9,2017-04-09
Sacramento St.,SAC,,2,Grand Canyon,GCU,,8,,9,2017-04-09
N.C. Central,NCCU,,8,UNCW,UNCW,,16,,9,2017-04-09
SIUE,SIUE,,9,Eastern Ky.,EKU,,17,,9,2017-04-09
California,CAL,,10,Arizona St.,ASU,,2,,9,2017-04-09
Miami (FL),MIAM,,7,Duke,DUKE,,0,,9,2017-04-09
Jacksonville St.,JVST,,8,Tennessee Tech,TNTC,,3,,9,2017-04-09
Southern Miss.,USM,,4,FIU,FIU,,10,,9,2017-04-09
Arkansas,ARK,,0,LSU,LSU,,2,,9,2017-04-09
Stetson,STE,,1,FGCU,FGCU,,0,,9,2017-04-09
Wichita St.,WICH,,17,Southern Ill.,SIU,,7,,7,2017-04-09
NC State,NCST,,8,Florida St.,FSU,,4,,9,2017-04-09
New Orleans,UNO,,1,Lamar University,LAM,,9,,9,2017-04-09
Northern Colo.,UNCO,,1,Seattle U,SEA,,10,,9,2017-04-09
Oregon,UO,,7,UC Irvine,UCI,,2,,9,2017-04-09
San Diego St.,SDSU,,7,Nevada,NEV,,2,,9,2017-04-09
Marist,MAR,,13,Canisius,CAN,,3,,9,2017-04-09
UCLA,UCLA,,6,Washington,UW,,5,,9,2017-04-09
Wagner,WAG,,5,Bryant,BRY,,6,,9,2017-04-09
Eastern Ill.,EIU,,6,Southeast Mo. St.,SEMO,,7,,9,2017-04-09
Houston,UH,,9,East Carolina,ECU,,6,,9,2017-04-09
North Dakota St.,NDSU,,0,South Dakota St.,SDST,,1,,9,2017-04-09
Air Force,AFA,,4,UNLV,UNLV,,7,,9,2017-04-09
Bradley,BRAD,,4,Milwaukee,MIL,,13,,9,2017-04-09
Long Beach St.,LBST,,3,UC Riverside,UCR,,0,,9,2017-04-09
Kennesaw St.,KENN,,9,USC Upstate,USCU,,2,,9,2017-04-09
Michigan,UM,,5,Illinois,ILL,,7,,9,2017-04-09
Coppin St.,COPP,,4,UMES,UMES,,7,,9,2017-04-09
Illinois St.,ILST,,7,Dayton,DAY,,2,,9,2017-04-09
Creighton,CREI,,5,St. John's (NY),SJ,,1,,9,2017-04-09
Gonzaga,GU,,1,San Diego,USD,,4,,9,2017-04-09
Siena,SIE,,6,Monmouth,MON,,5,,9,2017-04-09
Richmond,RICH,,4,George Washington,GWU,,10,,9,2017-04-09
Villanova,VU,,1,Xavier,XAV,,10,,9,2017-04-09
Virginia,UVA,,4,Pittsburgh,PITT,,3,,9,2017-04-09
Portland,POR,,2,Pepperdine,PEPP,,1,,16,2017-04-09
UT Martin,UTM,,18,Morehead St.,MRST,,6,,9,2017-04-09
San Jose St.,SJSU,,5,New Mexico,NMU,,5,,9,2017-04-09
Omaha,OMA,,10,Western Ill.,WIU,,11,,9,2017-04-09
UAB,UAB,,2,Marshall,MRSH,,5,,9,2017-04-09
Western Mich.,WMU,,3,Ball St.,BSU,,18,,9,2017-04-09
Seton Hall,SET,,1,Butler,BUT,,4,,9,2017-04-09
Rice,RICE,,0,Louisiana Tech,LTU,,6,,9,2017-04-09
Grambling,GSU,,11,Ark.-Pine Bluff,ARPB,,5,,9,2017-04-09
Georgetown,GTWN,,13,,,,3,,9,2017-04-09
Austin Peay,PEAY,,10,Belmont,BEL,,8,,9,2017-04-09
SFA,SFA,,3,Northwestern St.,NWST,,2,,9,2017-04-09
James Madison,JMU,,11,Col. of Charleston,COC,,12,,9,2017-04-09
Charlotte,CHAR,,11,Fla. Atlantic,FAU,,5,,9,2017-04-09
Florida,UF,,5,Tennessee,TENN,,4,,9,2017-04-09
Arkansas St.,ARST,,10,Georgia St.,GAST,,5,,9,2017-04-09
Fairfield,FAIR,,6,Manhattan,MAN,,13,,9,2017-04-09
Fairleigh Dickinson,FDU,,15,Mount St. Mary's,MSM,,2,,9,2017-04-09
Nebraska,NEB,,8,Maryland,UMD,,4,,9,2017-04-09
Mississippi St.,MSST,,10,Kentucky,UK,,6,,9,2017-04-09
La Salle,LS,,7,Davidson,DAV,,8,,9,2017-04-09
CSUN,CSUN,,10,UC Santa Barbara,UCSB,,8,,9,2017-04-09
UTSA,UTSA,,7,Western Ky.,WKU,,1,,9,2017-04-09
Cal Poly,CP,,7,Hawaii,HAW,,1,,9,2017-04-09
Northeastern,NEU,,3,Delaware,DEL,,2,,9,2017-04-09
ETSU,ETSU,,6,Western Caro.,WCU,,11,,9,2017-04-09
,,,5,Santa Clara,SCU,,1,,9,2017-04-09
TCU,TCU,,13,Murray St.,MUR,,2,,7,2017-04-09
Ole Miss,MISS,,8,Alabama,ALA,,2,,9,2017-04-09
Middle Tenn.,MTU,,17,Old Dominion,ODU,,6,,7,2017-04-09
Wofford,WOF,,13,VMI,VMI,,3,,8,2017-04-09
Oregon St.,ORST,,5,Utah,UTAH,,1,,9,2017-04-09
San Francisco,SF,,8,Saint Mary's (CA),SMC,,1,,9,2017-04-09
UNC Greensboro,UNCG,,9,Furman,FURM,,3,,9,2017-04-09
Florida A&M,FAMU,,10,N.C. A&T,NCAT,,0,,7,2017-04-09
West Virginia,WVU,,2,Kansas,KU,,7,,9,2017-04-09
Northwestern,NW,,6,Iowa,IOWA,,5,,9,2017-04-09
Oklahoma St.,OKST,,6,Kansas St.,KSU,,3,,9,2017-04-09
UConn,CONN,,4,Memphis,MEM,,0,,9,2017-04-09
William & Mary,WM,,6,Elon,ELON,,7,,9,2017-04-09
Alabama A&M,AAMU,,2,Alabama St.,ALST,,11,,9,2017-04-09
Troy,TROY,,4,Ga. Southern,GASO,,0,,9,2017-04-09
Texas A&M,TAMU,,3,Auburn,AUB,,1,,9,2017-04-09
LIU Brooklyn,LIU ,,0,Central Conn. St.,CCST,,3,,9,2017-04-09
Maine,UME,,6,Hartford,HART,,10,,9,2017-04-09
NJIT,NJIT,,3,Jacksonville,JAC,,4,,10,2017-04-09
Lipscomb,LIP,,8,North Florida,UNF,,1,,9,2017-04-09
Southern U.,SOU,,8,Texas Southern,TSU,,5,,9,2017-04-09
UIC,UIC,,14,Oakland,OAK,,7,,9,2017-04-09
Hofstra,HOF,,11,Towson,TOW,,5,,9,2017-04-09
Texas Tech,TTU,,9,Baylor,BAY,,10,,9,2017-04-09
Little Rock,LR,,6,Texas St.,TXST,,5,,9,2017-04-09
Clemson,CLEM,,8,Virginia Tech,VTU,,3,,9,2017-04-09
A&M-Corpus Christi,AMCC,,5,Southeastern La.,SELA,,8,,9,2017-04-09
Washington St.,WSU,,5,Arizona,ARIZ,,6,,9,2017-04-09
La.-Monroe,ULM,,3,South Alabama,SAU,,8,,9,2017-04-09
Miami (OH),MU,,6,Eastern Mich.,EMU,,10,,9,2017-04-09
Massachusetts,UMASS,,1,VCU,VCU,,11,,9,2017-04-09
Evansville,EVAN,,3,Indiana St.,INST,,5,,9,2017-04-09
High Point,HPU,,9,Campbell,CAMP,,7,,9,2017-04-09
Cal St. Fullerton,CSF,,8,UC Davis,UCD,,5,,9,2017-04-09
Radford,RAD,,3,Liberty,LIB,,13,,9,2017-04-09
Purdue,PUR,,9,Indiana,IU,,14,,9,2017-04-09
Valparaiso,VAL,,7,Northern Ky.,NKU,,18,,9,2017-04-09
New Mexico St.,NMST,,15,UTRGV,UTRG,,5,,7,2017-04-09
Louisville,UL,,7,Wake Forest,WF,,5,,9,2017-04-09
South Fla.,USF,,7,UCF,UCF,,5,,9,2017-04-09
Sam Houston St.,SHSU,,11,Nicholls St.,NIST,,2,,9,2017-04-09
Chicago St.,CSU,,1,CSU Bakersfield,CSUB,,12,,9,2017-04-09
Appalachian St.,APST,,5,UT Arlington,UTA,,6,,9,2017-04-09
Coastal Caro.,CCU,,7,Louisiana,ULL,,7,,9,2017-04-09
Jackson St.,JKST,,13,Mississippi Val.,MVSU,,6,,9,2017-04-09
Bowling Green,BG,,4,Toledo,TOL,,8,,10,2017-04-09
Texas,UT,,1,Oklahoma,OU,,2,,9,2017-04-09
Sacred Heart,SHU,,5,Stony Brook,SB,,11,,9,2017-04-09
Houston Baptist,HBU,,4,Central Ark.,UCA,,17,,7,2017-04-09
Saint Joseph's,SJU,,5,George Mason,GMU,,2,,9,2017-04-09
Gardner-Webb,GW,,7,Longwood,LU,,2,,9,2017-04-09
UNC Asheville,UNCA,,2,Charleston So.,CHSO,,1,,9,2017-04-09
Notre Dame,ND,,9,Georgia Tech,GT,,6,,9,2017-04-09
Missouri St.,MOST,,7,DBU,DBU,,3,,9,2017-04-09
Abilene Christian,ACU,,5,McNeese,MCNS,,8,,9,2017-04-09
Savannah St.,SVST,,8,Bethune-Cookman,BCU,,7,,9,2017-04-09
Mercer,MER,,7,Samford,SAMF,,1,,9,2017-04-09
Cincinnati,UC,,11,Tulane,TUL,,1,,7,2017-04-09
Ohio,OHIO,,2,Central Mich.,CMU,,4,,9,2017-04-09
Winthrop,WIN,,1,Presbyterian,PRES,,3,,9,2017-04-09
Saint Peter's,SAIN,,4,Rider,RID,,28,,7,2017-04-09
Delaware St.,DEST,,2,Norfolk St.,NORF,,3,,9,2017-04-09
Holy Cross,HC,,1,Lehigh,LEH,,0,,7,2017-04-09
Niagara,NU,,10,Quinnipiac,QUIN,,2,,9,2017-04-09
Binghamton,BING,,3,UMBC,UMBC,,12,,9,2017-04-09
